	matchId	rank	elo
5348	LA1_1291475634	II	IRON
5349	LA1_1291481807	II	IRON
5350	LA1_1291418228	II	IRON
5351	LA1_1291414444	II	IRON
5352	LA1_1289258694	II	IRON
5353	LA1_1288799013	II	IRON
5354	LA1_1288804945	II	IRON
5355	LA1_1288315897	II	IRON
5356	LA1_1283899247	II	IRON
5357	LA1_1278578286	II	IRON
5358	LA1_1275963215	II	IRON
5359	LA1_1275184728	II	IRON
5360	LA1_1273444219	II	IRON
5361	LA1_1271140114	II	IRON
5362	LA1_1270782780	II	IRON
5363	LA1_1262347349	II	IRON
5364	LA1_1254698723	II	IRON
5365	LA1_1221512531	II	IRON
5366	LA1_1221509846	II	IRON
5367	LA1_1221498737	II	IRON
5368	LA1_1219726960	II	IRON
5369	LA1_1218087469	II	IRON
5370	LA1_1200974151	II	IRON
5371	LA1_1198838744	II	IRON
5372	LA1_1166415977	II	IRON
5373	LA1_1166431772	II	IRON
5374	LA1_1165436109	II	IRON
5375	LA1_1222345010	II	IRON
5376	LA1_1222322274	II	IRON
5377	LA1_1221953821	II	IRON
5378	LA1_1221842732	II	IRON
5379	LA1_1206925377	II	IRON
5380	LA1_1199931450	II	IRON
5381	LA1_1196667041	II	IRON
5382	LA1_1196642676	II	IRON
5383	LA1_1195596923	II	IRON
5384	LA1_1195554672	II	IRON
5385	LA1_1165048662	II	IRON
5386	LA1_1164561974	II	IRON
5387	LA1_1271834902	II	IRON
5388	LA1_1268120577	II	IRON
5389	LA1_1264897556	II	IRON
5390	LA1_1264906103	II	IRON
5391	LA1_1262398229	II	IRON
5392	LA1_1261835732	II	IRON
5393	LA1_1261830549	II	IRON
5394	LA1_1257641856	II	IRON
5395	LA1_1256495021	II	IRON
5396	LA1_1255692994	II	IRON
5397	LA1_1252796592	II	IRON
5398	LA1_1246520559	II	IRON
5399	LA1_1246427402	II	IRON
5400	LA1_1246002531	II	IRON
5401	LA1_1244444168	II	IRON
5402	LA1_1222348777	II	IRON
5403	LA1_1219873638	II	IRON
5404	LA1_1219793748	II	IRON
5405	LA1_1219463382	II	IRON
5406	LA1_1216678554	II	IRON
5407	LA1_1226806835	II	IRON
5408	LA1_1226805731	II	IRON
5409	LA1_1225213668	II	IRON
5410	LA1_1224142859	II	IRON
5411	LA1_1224120436	II	IRON
5412	LA1_1218637986	II	IRON
5413	LA1_1218625102	II	IRON
5414	LA1_1217267645	II	IRON
5415	LA1_1217274341	II	IRON
5416	LA1_1217271302	II	IRON
5417	LA1_1216821437	II	IRON
5418	LA1_1216807823	II	IRON
5419	LA1_1216775504	II	IRON
5420	LA1_1216254809	II	IRON
5421	LA1_1216253519	II	IRON
5422	LA1_1216282261	II	IRON
5423	LA1_1216076794	II	IRON
5424	LA1_1216082988	II	IRON
5425	LA1_1216038688	II	IRON
5426	LA1_1216034195	II	IRON
5427	LA1_1292516770	II	IRON
5428	LA1_1292523730	II	IRON
5429	LA1_1292511442	II	IRON
5430	LA1_1278718702	II	IRON
5431	LA1_1276135038	II	IRON
5432	LA1_1276098575	II	IRON
5433	LA1_1275405489	II	IRON
5434	LA1_1275410892	II	IRON
5435	LA1_1274633429	II	IRON
5436	LA1_1274599353	II	IRON
5437	LA1_1274584543	II	IRON
5438	LA1_1274531119	II	IRON
5439	LA1_1273874018	II	IRON
5440	LA1_1273779537	II	IRON
5441	LA1_1273774220	II	IRON
5442	LA1_1273644881	II	IRON
5443	LA1_1273368151	II	IRON
5444	LA1_1273371364	II	IRON
5445	LA1_1273060608	II	IRON
5446	LA1_1273007686	II	IRON
5447	LA1_1246753622	II	IRON
5448	LA1_1231782108	II	IRON
5449	LA1_1231734382	II	IRON
5450	LA1_1226470614	II	IRON
5451	LA1_1226456799	II	IRON
5452	LA1_1226452083	II	IRON
5453	LA1_1226430041	II	IRON
5454	LA1_1226414208	II	IRON
5455	LA1_1226379791	II	IRON
5456	LA1_1226377811	II	IRON
5457	LA1_1226005428	II	IRON
5458	LA1_1223628040	II	IRON
5459	LA1_1223616111	II	IRON
5460	LA1_1223601612	II	IRON
5461	LA1_1223579783	II	IRON
5462	LA1_1220991568	II	IRON
5463	LA1_1220570146	II	IRON
5464	LA1_1220542676	II	IRON
5465	LA1_1220345623	II	IRON
5466	LA1_1218423205	II	IRON
5467	LA1_1230140688	II	IRON
5468	LA1_1230106853	II	IRON
5469	LA1_1229779887	II	IRON
5470	LA1_1222281653	II	IRON
5471	LA1_1222259852	II	IRON
5472	LA1_1222255224	II	IRON
5473	LA1_1220051338	II	IRON
5474	LA1_1220028235	II	IRON
5475	LA1_1219340644	II	IRON
5476	LA1_1219295608	II	IRON
5477	LA1_1206420344	II	IRON
5478	LA1_1191906308	II	IRON
5479	LA1_1191880966	II	IRON
5480	LA1_1191863660	II	IRON
5481	LA1_1184249540	II	IRON
5482	LA1_1184215050	II	IRON
5483	LA1_1184230174	II	IRON
5484	LA1_1184155279	II	IRON
5485	LA1_1183669341	II	IRON
5486	LA1_1183309799	II	IRON
5487	LA1_1293653562	II	IRON
5488	LA1_1293663446	II	IRON
5489	LA1_1293672530	II	IRON
5490	LA1_1293671555	II	IRON
5491	LA1_1293293955	II	IRON
5492	LA1_1293311026	II	IRON
5493	LA1_1293207031	II	IRON
5494	LA1_1291494628	II	IRON
5495	LA1_1290802499	II	IRON
5496	LA1_1290562130	II	IRON
5497	LA1_1290519208	II	IRON
5498	LA1_1290222456	II	IRON
5499	LA1_1290156046	II	IRON
5500	LA1_1290151816	II	IRON
5501	LA1_1290098949	II	IRON
5502	LA1_1290052112	II	IRON
5503	LA1_1289878289	II	IRON
5504	LA1_1289061860	II	IRON
5505	LA1_1289047587	II	IRON
5506	LA1_1289007729	II	IRON
5507	LA1_1253324407	II	IRON
5508	LA1_1253128521	II	IRON
5509	LA1_1253105194	II	IRON
5510	LA1_1240981271	II	IRON
5511	LA1_1240925968	II	IRON
5512	LA1_1237987491	II	IRON
5513	LA1_1238005523	II	IRON
5514	LA1_1220924692	II	IRON
5515	LA1_1220641583	II	IRON
5516	LA1_1220235811	II	IRON
5517	LA1_1220222384	II	IRON
5518	LA1_1218807039	II	IRON
5519	LA1_1218783696	II	IRON
5520	LA1_1218758216	II	IRON
5521	LA1_1218745017	II	IRON
5522	LA1_1218548758	II	IRON
5523	LA1_1218537422	II	IRON
5524	LA1_1218534615	II	IRON
5525	LA1_1218530757	II	IRON
5526	LA1_1218528031	II	IRON
5527	LA1_1268647187	II	IRON
5528	LA1_1268673917	II	IRON
5529	LA1_1268652283	II	IRON
5530	LA1_1268619004	II	IRON
5531	LA1_1267298184	II	IRON
5532	LA1_1267284825	II	IRON
5533	LA1_1266682830	II	IRON
5534	LA1_1266649517	II	IRON
5535	LA1_1266246255	II	IRON
5536	LA1_1266250501	II	IRON
5537	LA1_1266215487	II	IRON
5538	LA1_1266200663	II	IRON
5539	LA1_1265892445	II	IRON
5540	LA1_1265879130	II	IRON
5541	LA1_1259381398	II	IRON
5542	LA1_1257322569	II	IRON
5543	LA1_1257211217	II	IRON
5544	LA1_1148845526	II	IRON
5545	LA1_1148808618	II	IRON
5546	LA1_1107582922	II	IRON
5547	LA1_1232318295	II	IRON
5548	LA1_1232333366	II	IRON
5549	LA1_1229900523	II	IRON
5550	LA1_1229869549	II	IRON
5551	LA1_1229848716	II	IRON
5552	LA1_1225399488	II	IRON
5553	LA1_1225427380	II	IRON
5554	LA1_1225412626	II	IRON
5555	LA1_1225376356	II	IRON
5556	LA1_1225319427	II	IRON
5557	LA1_1225139152	II	IRON
5558	LA1_1225146436	II	IRON
5559	LA1_1225143326	II	IRON
5560	LA1_1225099893	II	IRON
5561	LA1_1225105042	II	IRON
5562	LA1_1224752497	II	IRON
5563	LA1_1224751763	II	IRON
5564	LA1_1224760327	II	IRON
5565	LA1_1224748546	II	IRON
5566	LA1_1224717236	II	IRON
5567	LA1_1293749043	II	IRON
5568	LA1_1293755344	II	IRON
5569	LA1_1293733102	II	IRON
5570	LA1_1293730134	II	IRON
5571	LA1_1293727585	II	IRON
5572	LA1_1293634082	II	IRON
5573	LA1_1293662894	II	IRON
5574	LA1_1293319924	II	IRON
5575	LA1_1293282102	II	IRON
5576	LA1_1293261698	II	IRON
5577	LA1_1293270244	II	IRON
5578	LA1_1293248392	II	IRON
5579	LA1_1292967177	II	IRON
5580	LA1_1292993137	II	IRON
5581	LA1_1292808189	II	IRON
5582	LA1_1292803512	II	IRON
5583	LA1_1292509437	II	IRON
5584	LA1_1292423786	II	IRON
5585	LA1_1292412654	II	IRON
5586	LA1_1292067084	II	IRON
5587	LA1_1284477039	II	IRON
5588	LA1_1284483139	II	IRON
5589	LA1_1284349188	II	IRON
5590	LA1_1273776988	II	IRON
5591	LA1_1273781806	II	IRON
5592	LA1_1271018508	II	IRON
5593	LA1_1271031977	II	IRON
5594	LA1_1270995727	II	IRON
5595	LA1_1268128086	II	IRON
5596	LA1_1268123910	II	IRON
5597	LA1_1268099497	II	IRON
5598	LA1_1268081605	II	IRON
5599	LA1_1268045882	II	IRON
5600	LA1_1268071721	II	IRON
5601	LA1_1268018331	II	IRON
5602	LA1_1223861620	II	IRON
5603	LA1_1223807032	II	IRON
5604	LA1_1223794127	II	IRON
5605	LA1_1223810071	II	IRON
5606	LA1_1223692358	II	IRON
5607	LA1_1292731796	II	IRON
5608	LA1_1285727236	II	IRON
5609	LA1_1285543763	II	IRON
5610	LA1_1282189579	II	IRON
5611	LA1_1269112925	II	IRON
5612	LA1_1269076768	II	IRON
5613	LA1_1263581714	II	IRON
5614	LA1_1246333483	II	IRON
5615	LA1_1246310653	II	IRON
5616	LA1_1211958497	II	IRON
5617	LA1_1211936577	II	IRON
5618	LA1_1211962611	II	IRON
5619	LA1_1209122086	II	IRON
5620	LA1_1208096226	II	IRON
5621	LA1_1208114538	II	IRON
5622	LA1_1046732946	II	IRON
5623	LA1_1042297949	II	IRON
5624	LA1_1042279447	II	IRON
5625	LA1_1042265770	II	IRON
5626	LA1_1270252585	II	IRON
5627	LA1_1269752138	II	IRON
5628	LA1_1262393759	II	IRON
5629	LA1_1262079985	II	IRON
5630	LA1_1261956489	II	IRON
5631	LA1_1257631886	II	IRON
5632	LA1_1256860903	II	IRON
5633	LA1_1256492493	II	IRON
5634	LA1_1256501994	II	IRON
5635	LA1_1256520901	II	IRON
5636	LA1_1256511041	II	IRON
5637	LA1_1256439451	II	IRON
5638	LA1_1256053804	II	IRON
5639	LA1_1256047823	II	IRON
5640	LA1_1255999120	II	IRON
5641	LA1_1255593518	II	IRON
5642	LA1_1255573228	II	IRON
5643	LA1_1254450024	II	IRON
5644	LA1_1253209714	II	IRON
5645	LA1_1251438655	II	IRON
5646	LA1_1255631173	II	IRON
5647	LA1_1234505072	II	IRON
5648	LA1_1234522319	II	IRON
5649	LA1_1234511309	II	IRON
5650	LA1_1234500220	II	IRON
5651	LA1_1234479012	II	IRON
5652	LA1_1228794961	II	IRON
5653	LA1_1228810277	II	IRON
5654	LA1_1228785932	II	IRON
5655	LA1_1228772774	II	IRON
5656	LA1_1228752162	II	IRON
5657	LA1_1228747277	II	IRON
5658	LA1_1228726166	II	IRON
5659	LA1_1228734376	II	IRON
5660	LA1_1203405674	II	IRON
5661	LA1_1203379647	II	IRON
5662	LA1_1203367273	II	IRON
5663	LA1_1203362993	II	IRON
5664	LA1_1203347307	II	IRON
5665	LA1_1195744924	II	IRON
5666	LA1_1236817406	II	IRON
5667	LA1_1236794912	II	IRON
5668	LA1_1236516960	II	IRON
5669	LA1_1236477592	II	IRON
5670	LA1_1236474050	II	IRON
5671	LA1_1236491181	II	IRON
5672	LA1_1236439404	II	IRON
5673	LA1_1236447093	II	IRON
5674	LA1_1236434935	II	IRON
5675	LA1_1236422824	II	IRON
5676	LA1_1287898960	II	IRON
5677	LA1_1286391883	II	IRON
5678	LA1_1283134035	II	IRON
5679	LA1_1283131928	II	IRON
5680	LA1_1283079140	II	IRON
5681	LA1_1271181726	II	IRON
5682	LA1_1269739823	II	IRON
5683	LA1_1269736449	II	IRON
5684	LA1_1268086684	II	IRON
5685	LA1_1266510918	II	IRON
5686	LA1_1266468360	II	IRON
5687	LA1_1266456193	II	IRON
5688	LA1_1266464774	II	IRON
5689	LA1_1266363254	II	IRON
5690	LA1_1266056262	II	IRON
5691	LA1_1265178217	II	IRON
5692	LA1_1265166677	II	IRON
5693	LA1_1265194042	II	IRON
5694	LA1_1265172825	II	IRON
5695	LA1_1265172027	II	IRON
5696	LA1_1256821553	II	IRON
5697	LA1_1255328933	II	IRON
5698	LA1_1255316483	II	IRON
5699	LA1_1255313257	II	IRON
5700	LA1_1255279638	II	IRON
5701	LA1_1245661251	II	IRON
5702	LA1_1245655627	II	IRON
5703	LA1_1230155052	II	IRON
5704	LA1_1230151833	II	IRON
5705	LA1_1227875907	II	IRON
5706	LA1_1221409615	II	IRON
5707	LA1_1220627583	II	IRON
5708	LA1_1219474505	II	IRON
5709	LA1_1217606687	II	IRON
5710	LA1_1212067638	II	IRON
5711	LA1_1212084020	II	IRON
5712	LA1_1211214179	II	IRON
5713	LA1_1206939145	II	IRON
5714	LA1_1199442565	II	IRON
5715	LA1_1194616164	II	IRON
5716	LA1_1226728264	II	IRON
5717	LA1_1226756133	II	IRON
5718	LA1_1224770490	II	IRON
5719	LA1_1224738877	II	IRON
5720	LA1_1224389001	II	IRON
5721	LA1_1224416484	II	IRON
5722	LA1_1223563708	II	IRON
5723	LA1_1223552069	II	IRON
5724	LA1_1223518294	II	IRON
5725	LA1_1223533378	II	IRON
5726	LA1_1223191960	II	IRON
5727	LA1_1223190392	II	IRON
5728	LA1_1223078093	II	IRON
5729	LA1_1223075103	II	IRON
5730	LA1_1222338617	II	IRON
5731	LA1_1222315739	II	IRON
5732	LA1_1222340918	II	IRON
5733	LA1_1221847762	II	IRON
5734	LA1_1221089663	II	IRON
5735	LA1_1221098533	II	IRON
5736	LA1_1237035416	II	IRON
5737	LA1_1236218095	II	IRON
5738	LA1_1236194745	II	IRON
5739	LA1_1235647379	II	IRON
5740	LA1_1235652983	II	IRON
5741	LA1_1235617425	II	IRON
5742	LA1_1235584870	II	IRON
5743	LA1_1235577688	II	IRON
5744	LA1_1231868871	II	IRON
5745	LA1_1226535625	II	IRON
5746	LA1_1226512854	II	IRON
5747	LA1_1226343440	II	IRON
5748	LA1_1226289867	II	IRON
5749	LA1_1226297051	II	IRON
5750	LA1_1212333754	II	IRON
5751	LA1_1205824523	II	IRON
5752	LA1_1204338311	II	IRON
5753	LA1_1204350810	II	IRON
5754	LA1_1203960501	II	IRON
5755	LA1_1203782505	II	IRON
5756	LA1_1220239499	II	IRON
5757	LA1_1219368429	II	IRON
5758	LA1_1218538615	II	IRON
5759	LA1_1218105819	II	IRON
5760	LA1_1218104692	II	IRON
5761	LA1_1218093540	II	IRON
5762	LA1_1217183903	II	IRON
5763	LA1_1216696532	II	IRON
5764	LA1_1216713976	II	IRON
5765	LA1_1216720494	II	IRON
5766	LA1_1216242049	II	IRON
5767	LA1_1214414836	II	IRON
5768	LA1_1214441978	II	IRON
5769	LA1_1214410036	II	IRON
5770	LA1_1214018866	II	IRON
5771	LA1_1284236864	II	IRON
5772	LA1_1284234937	II	IRON
5773	LA1_1262751124	II	IRON
5774	LA1_1238046077	II	IRON
5775	LA1_1238031650	II	IRON
5776	LA1_1237987491	II	IRON
5777	LA1_1237440880	II	IRON
5778	LA1_1237314944	II	IRON
5779	LA1_1237299873	II	IRON
5780	LA1_1237286668	II	IRON
5781	LA1_1237273799	II	IRON
5782	LA1_1236234046	II	IRON
5783	LA1_1234098030	II	IRON
5784	LA1_1234065999	II	IRON
5785	LA1_1234029797	II	IRON
5786	LA1_1234055194	II	IRON
5787	LA1_1234040572	II	IRON
5788	LA1_1233662857	II	IRON
5789	LA1_1233629512	II	IRON
5790	LA1_1233634961	II	IRON
5791	LA1_1268992821	II	IRON
5792	LA1_1268712857	II	IRON
5793	LA1_1267404555	II	IRON
5794	LA1_1266733409	II	IRON
5795	LA1_1266752564	II	IRON
5796	LA1_1266363322	II	IRON
5797	LA1_1266392429	II	IRON
5798	LA1_1266151660	II	IRON
5799	LA1_1265577815	II	IRON
5800	LA1_1265197534	II	IRON
5801	LA1_1265195433	II	IRON
5802	LA1_1262982576	II	IRON
5803	LA1_1223238592	II	IRON
5804	LA1_1221547268	II	IRON
5805	LA1_1221202464	II	IRON
5806	LA1_1221129736	II	IRON
5807	LA1_1214964114	II	IRON
5808	LA1_1214875036	II	IRON
5809	LA1_1214774197	II	IRON
5810	LA1_1214780098	II	IRON
5811	LA1_1256958992	II	IRON
5812	LA1_1256965193	II	IRON
5813	LA1_1256953860	II	IRON
5814	LA1_1255799685	II	IRON
5815	LA1_1254020090	II	IRON
5816	LA1_1252163727	II	IRON
5817	LA1_1248584764	II	IRON
5818	LA1_1246567788	II	IRON
5819	LA1_1246542231	II	IRON
5820	LA1_1245919858	II	IRON
5821	LA1_1245717347	II	IRON
5822	LA1_1245711978	II	IRON
5823	LA1_1245405916	II	IRON
5824	LA1_1245402741	II	IRON
5825	LA1_1244562333	II	IRON
5826	LA1_1243274511	II	IRON
5827	LA1_1241821148	II	IRON
5828	LA1_1238227055	II	IRON
5829	LA1_1237973790	II	IRON
5830	LA1_1232452375	II	IRON
5831	LA1_1293842396	II	IRON
5832	LA1_1293052284	II	IRON
5833	LA1_1292833582	II	IRON
5834	LA1_1292689510	II	IRON
5835	LA1_1292251513	II	IRON
5836	LA1_1292172865	II	IRON
5837	LA1_1291827351	II	IRON
5838	LA1_1291517719	II	IRON
5839	LA1_1291093559	II	IRON
5840	LA1_1290984345	II	IRON
5841	LA1_1290929114	II	IRON
5842	LA1_1290727241	II	IRON
5843	LA1_1290442792	II	IRON
5844	LA1_1290328696	II	IRON
5845	LA1_1290314708	II	IRON
5846	LA1_1290089817	II	IRON
5847	LA1_1290077244	II	IRON
5848	LA1_1289983824	II	IRON
5849	LA1_1289427351	II	IRON
5850	LA1_1289396835	II	IRON
5851	LA1_1293780484	II	IRON
5852	LA1_1293738658	II	IRON
5853	LA1_1293755825	II	IRON
5854	LA1_1291435524	II	IRON
5855	LA1_1291410198	II	IRON
5856	LA1_1291378623	II	IRON
5857	LA1_1291395653	II	IRON
5858	LA1_1291403168	II	IRON
5859	LA1_1291339755	II	IRON
5860	LA1_1291356620	II	IRON
5861	LA1_1291364239	II	IRON
5862	LA1_1291332411	II	IRON
5863	LA1_1290889452	II	IRON
5864	LA1_1290857865	II	IRON
5865	LA1_1290250644	II	IRON
5866	LA1_1289888078	II	IRON
5867	LA1_1289084067	II	IRON
5868	LA1_1289039084	II	IRON
5869	LA1_1288996467	II	IRON
5870	LA1_1289002621	II	IRON
5871	LA1_1272130216	II	IRON
5872	LA1_1271606495	II	IRON
5873	LA1_1268180356	II	IRON
5874	LA1_1263032998	II	IRON
5875	LA1_1252796436	II	IRON
5876	LA1_1252761255	II	IRON
5877	LA1_1252512288	II	IRON
5878	LA1_1251190370	II	IRON
5879	LA1_1245142119	II	IRON
5880	LA1_1236373249	II	IRON
5881	LA1_1235671302	II	IRON
5882	LA1_1235629934	II	IRON
5883	LA1_1233113642	II	IRON
5884	LA1_1233062244	II	IRON
5885	LA1_1232457172	II	IRON
5886	LA1_1232266467	II	IRON
5887	LA1_1231306968	II	IRON
5888	LA1_1227816369	II	IRON
5889	LA1_1226808459	II	IRON
5890	LA1_1223024697	II	IRON
5891	LA1_1272778225	II	IRON
5892	LA1_1262076703	II	IRON
5893	LA1_1245632615	II	IRON
5894	LA1_1243217845	II	IRON
5895	LA1_1243193234	II	IRON
5896	LA1_1242680288	II	IRON
5897	LA1_1242628642	II	IRON
5898	LA1_1241772083	II	IRON
5899	LA1_1241737834	II	IRON
5900	LA1_1240589966	II	IRON
5901	LA1_1238921239	II	IRON
5902	LA1_1238875294	II	IRON
5903	LA1_1238669999	II	IRON
5904	LA1_1238676106	II	IRON
5905	LA1_1238629539	II	IRON
5906	LA1_1235500582	II	IRON
5907	LA1_1235466140	II	IRON
5908	LA1_1235463004	II	IRON
5909	LA1_1234718685	II	IRON
5910	LA1_1234715357	II	IRON
5911	LA1_1259776119	II	IRON
5912	LA1_1259782272	II	IRON
5913	LA1_1259437095	II	IRON
5914	LA1_1259443258	II	IRON
5915	LA1_1259389403	II	IRON
5916	LA1_1259407552	II	IRON
5917	LA1_1259088066	II	IRON
5918	LA1_1256410899	II	IRON
5919	LA1_1256332000	II	IRON
5920	LA1_1249219580	II	IRON
5921	LA1_1249223442	II	IRON
5922	LA1_1249178930	II	IRON
5923	LA1_1248671955	II	IRON
5924	LA1_1248648662	II	IRON
5925	LA1_1248634227	II	IRON
5926	LA1_1248611149	II	IRON
5927	LA1_1248579025	II	IRON
5928	LA1_1199217282	II	IRON
5929	LA1_1198880811	II	IRON
5930	LA1_1198846018	II	IRON
5931	LA1_1292732360	II	IRON
5932	LA1_1292679622	II	IRON
5933	LA1_1292664484	II	IRON
5934	LA1_1292618826	II	IRON
5935	LA1_1292644107	II	IRON
5936	LA1_1286376692	II	IRON
5937	LA1_1285621446	II	IRON
5938	LA1_1285607079	II	IRON
5939	LA1_1285572776	II	IRON
5940	LA1_1285580193	II	IRON
5941	LA1_1285565134	II	IRON
5942	LA1_1285541731	II	IRON
5943	LA1_1285358217	II	IRON
5944	LA1_1285346297	II	IRON
5945	LA1_1285353787	II	IRON
5946	LA1_1285305988	II	IRON
5947	LA1_1285301393	II	IRON
5948	LA1_1284967721	II	IRON
5949	LA1_1284934850	II	IRON
5950	LA1_1284918057	II	IRON
5951	LA1_1285215089	II	IRON
5952	LA1_1285189689	II	IRON
5953	LA1_1263224466	II	IRON
5954	LA1_1259402644	II	IRON
5955	LA1_1241478692	II	IRON
5956	LA1_1237039180	II	IRON
5957	LA1_1227751056	II	IRON
5958	LA1_1224142384	II	IRON
5959	LA1_1211830579	II	IRON
5960	LA1_1208973999	II	IRON
5961	LA1_1208947227	II	IRON
5962	LA1_1170877195	II	IRON
5963	LA1_1169831540	II	IRON
5964	LA1_1169758345	II	IRON
5965	LA1_1161585849	II	IRON
5966	LA1_1160450906	II	IRON
5967	LA1_1157068483	II	IRON
5968	LA1_1154806003	II	IRON
5969	LA1_1100559627	II	IRON
5970	LA1_998593510	II	IRON
5971	LA1_1280969458	II	IRON
5972	LA1_1266724252	II	IRON
5973	LA1_1261878372	II	IRON
5974	LA1_1261867875	II	IRON
5975	LA1_1253376329	II	IRON
5976	LA1_1253380007	II	IRON
5977	LA1_1253344761	II	IRON
5978	LA1_1244339504	II	IRON
5979	LA1_1241665422	II	IRON
5980	LA1_1241671263	II	IRON
5981	LA1_1240918942	II	IRON
5982	LA1_1240005746	II	IRON
5983	LA1_1233513836	II	IRON
5984	LA1_1228641823	II	IRON
5985	LA1_1227756169	II	IRON
5986	LA1_1224022456	II	IRON
5987	LA1_1224020030	II	IRON
5988	LA1_1207075659	II	IRON
5989	LA1_1207052869	II	IRON
5990	LA1_1207029223	II	IRON
5991	LA1_1276165933	II	IRON
5992	LA1_1275318988	II	IRON
5993	LA1_1275286990	II	IRON
5994	LA1_1272887682	II	IRON
5995	LA1_1272891698	II	IRON
5996	LA1_1272848595	II	IRON
5997	LA1_1272870216	II	IRON
5998	LA1_1270908643	II	IRON
5999	LA1_1270847043	II	IRON
6000	LA1_1270083788	II	IRON
6001	LA1_1270055277	II	IRON
6002	LA1_1268004375	II	IRON
6003	LA1_1267342279	II	IRON
6004	LA1_1267316210	II	IRON
6005	LA1_1265300821	II	IRON
6006	LA1_1261574844	II	IRON
6007	LA1_1259021621	II	IRON
6008	LA1_1246726425	II	IRON
6009	LA1_1246732077	II	IRON
6010	LA1_1246691557	II	IRON
6011	LA1_1252525317	II	IRON
6012	LA1_1247386568	II	IRON
6013	LA1_1245212439	II	IRON
6014	LA1_1245166640	II	IRON
6015	LA1_1245016712	II	IRON
6016	LA1_1244397515	II	IRON
6017	LA1_1244341007	II	IRON
6018	LA1_1244334624	II	IRON
6019	LA1_1244320095	II	IRON
6020	LA1_1244287402	II	IRON
6021	LA1_1243998389	II	IRON
6022	LA1_1243986447	II	IRON
6023	LA1_1242155167	II	IRON
6024	LA1_1242138851	II	IRON
6025	LA1_1241892478	II	IRON
6026	LA1_1241890165	II	IRON
6027	LA1_1241838403	II	IRON
6028	LA1_1241846581	II	IRON
6029	LA1_1241820877	II	IRON
6030	LA1_1241808740	II	IRON
6031	LA1_1293956624	II	IRON
6032	LA1_1293963015	II	IRON
6033	LA1_1293720954	II	IRON
6034	LA1_1293679419	II	IRON
6035	LA1_1293554853	II	IRON
6036	LA1_1293291884	II	IRON
6037	LA1_1293289691	II	IRON
6038	LA1_1293259088	II	IRON
6039	LA1_1293233284	II	IRON
6040	LA1_1293213075	II	IRON
6041	LA1_1292734476	II	IRON
6042	LA1_1292384594	II	IRON
6043	LA1_1292400456	II	IRON
6044	LA1_1292345380	II	IRON
6045	LA1_1292331270	II	IRON
6046	LA1_1292062002	II	IRON
6047	LA1_1292039065	II	IRON
6048	LA1_1292027687	II	IRON
6049	LA1_1292045458	II	IRON
6050	LA1_1291939500	II	IRON
6051	LA1_1278997115	II	IRON
6052	LA1_1273153947	II	IRON
6053	LA1_1273131692	II	IRON
6054	LA1_1270923476	II	IRON
6055	LA1_1270807500	II	IRON
6056	LA1_1270442605	II	IRON
6057	LA1_1267940799	II	IRON
6058	LA1_1265325269	II	IRON
6059	LA1_1264847162	II	IRON
6060	LA1_1264455248	II	IRON
6061	LA1_1235011031	II	IRON
6062	LA1_1229203459	II	IRON
6063	LA1_1229202181	II	IRON
6064	LA1_1229161336	II	IRON
6065	LA1_1228796183	II	IRON
6066	LA1_1228789973	II	IRON
6067	LA1_1226886188	II	IRON
6068	LA1_1214557857	II	IRON
6069	LA1_1214553755	II	IRON
6070	LA1_1214473041	II	IRON
6071	LA1_1293146454	II	IRON
6072	LA1_1288802782	II	IRON
6073	LA1_1288006649	II	IRON
6074	LA1_1287984908	II	IRON
6075	LA1_1288000139	II	IRON
6076	LA1_1287036622	II	IRON
6077	LA1_1287043262	II	IRON
6078	LA1_1287011414	II	IRON
6079	LA1_1286725403	II	IRON
6080	LA1_1286722203	II	IRON
6081	LA1_1286701154	II	IRON
6082	LA1_1286686103	II	IRON
6083	LA1_1286682669	II	IRON
6084	LA1_1282855164	II	IRON
6085	LA1_1280894196	II	IRON
6086	LA1_1280868937	II	IRON
6087	LA1_1267484736	II	IRON
6088	LA1_1267492666	II	IRON
6089	LA1_1241399624	II	IRON
6090	LA1_1240307244	II	IRON
6091	LA1_1285277323	II	IRON
6092	LA1_1274035125	II	IRON
6093	LA1_1271331707	II	IRON
6094	LA1_1268849081	II	IRON
6095	LA1_1267947101	II	IRON
6096	LA1_1267924734	II	IRON
6097	LA1_1266095159	II	IRON
6098	LA1_1266082307	II	IRON
6099	LA1_1258462955	II	IRON
6100	LA1_1258481139	II	IRON
6101	LA1_1258418953	II	IRON
6102	LA1_1257085494	II	IRON
6103	LA1_1246183348	II	IRON
6104	LA1_1246168762	II	IRON
6105	LA1_1240293170	II	IRON
6106	LA1_1240273261	II	IRON
6107	LA1_1240239655	II	IRON
6108	LA1_1239206321	II	IRON
6109	LA1_1239163220	II	IRON
6110	LA1_1235525015	II	IRON
6111	LA1_1268754019	II	IRON
6112	LA1_1268430296	II	IRON
6113	LA1_1268397129	II	IRON
6114	LA1_1268374732	II	IRON
6115	LA1_1268380559	II	IRON
6116	LA1_1268268542	II	IRON
6117	LA1_1266783699	II	IRON
6118	LA1_1266781389	II	IRON
6119	LA1_1266760870	II	IRON
6120	LA1_1266748294	II	IRON
6121	LA1_1266602248	II	IRON
6122	LA1_1266588844	II	IRON
6123	LA1_1266594625	II	IRON
6124	LA1_1266590464	II	IRON
